Description,Sentiment_Analysis,Polarity
geçen günki eksik gelen ürünü gerekenden fazlasiyla telafi etmenizin üstüne simdi 2 köfteli olmasi gereken zinger burgeri 3 köfteli göndermissiniz ben isterim harikasiniz d siparis te asiri hizliydi siparis verdim 10 dk video izledim kapi çaldi dedim yemek d mükemmel,1,0.9953457713127136
yorum yapmayi unutmusum çokkk hizli geldi sok olduk gelen kuryeye tesekkür ederiz adini sormustum unuttum farkli bir ismi vardi güzeldi 10 numara 5 yildiz ellerinize ayaklariniza saglik,1,0.9976019263267517
zamanki güzel ancak tuzluydu sefer,-1,-0.9962704181671143
ekmegin içindeki tavuklar taze degildi restoran açildigi anda siparis vermeme ragmen kanatla patates iyiydi,-1,-0.9593676924705505
acisiz istedigimiz halde 1 tanesi acili geldi,-1,-0.9962108135223389
hayatimda kadar kotu yedigim bir sey olmamisti kola sekersiz geldi paketleme rezalet sey ic ice girmis kolayi bas asagi paketlerin icine sokmuslar cok tuhaf bir sisteminiz var valla verilen paraya yazik,-1,-0.9990894198417664
tesekkürler,1,0.9723026752471924
evet kisa öz olarak söyle sorayim 1 dünya savasindan mi getirdiniz dayi nasil bi yemek ezilmis büzülmüs s400 yedi nasil bi burger içindeki tavuk el bombasi sekli almis berbat berbat,-1,-0.999244213104248
servis kötüydü,-1,-0.9992585778236389
güzel,1,0.9026162028312683
güzell,1,0.9316490888595581
siparisim 1 5 saat sonra geldi siparisim bana varmadan once sistemde teslim edildi olarak görüntülendi,-1,-0.9799346923828125
kfc yazmaya gerek yok iyisi yok,1,0.9955386519432068
ildukça hizli,-1,-0.96873539686203
fiyatlari artmis porsiyonlar 4 sene önce kanka kova alirdik kocaman olurdu yaninda ufak ekmegi gelirdi simdi kovalar ufacik olmus,-1,-0.9976986050605774
geç buz bayatti olmuyor sekilde yazik günah,-1,-0.9962884783744812
hizli geldi sefer,-1,-0.9979168772697449
kemiksizçitir söyledik boyutlari küçüktü,-1,-0.9508203864097595
gayet hizli sicak,-1,-0.7108272314071655
erken geldi gayet lezzetliydi,1,0.6837987899780273
sey buz gibiydi lezzetsizdi,-1,-0.9971099495887756
herzaman sparis verdigim biryer standartlarini biliorum biraz gec azbirsey soguk olabiliyor kola sicak urunleri yanyana koymaya bayiliyorlar son sparisimde oyle urunler yolladilarki bilerek dolaba koyup buz yapip bayada bir bekletip uzeribede tuz boca edip gondermisler ayip,-1,-0.9991401433944702
anlatmaya gerek yok yasayarak görerek devam ediyoruz elbet yetkileler görecektir kurye yoksa kurye alin kardesim 1saat kimse beklemek zorunda degil,1,0.9943537712097168
1 saatte gelen buz yemek islak mendil var peçete yaninda kadar paraya hizmet oldugu sürece alterantif sube olmadigi sürece puanlama arttirmaya gerek yok siparis verir sekilde puanlar geçeriz,-1,-0.9335259199142456
15 dk geldi ilk kadar hizliydi fakat kanatlarin bazilari iyi pismemisti kemiklerde kirmiziliklar mevcuttu,-1,-0.9970968961715698
hayatimda yedigim kötü kova menüsüydü tavuklarin panesi nemden ekmek içi gibiydi kuryenin kulaginda kulaklik bangir bangir müzik dinliyor soru sordum duymadi arkasindan seslendim dönmedi 80tlye getirilen ürün olmali paket servis veren tek kfc olmanin verdigi özgüven mi anlamadim,-1,-0.9992774724960327
ilk son oldu artik bitmistir benim kfc soguk geldi lezzet hic yoktu tam bir pismanlikti,-1,-0.9974578022956848
diyim aci,-1,-0.9900080561637878
verdigimiz siparis 1 saat 15 dk sonra geldi buz kuryelerinize kocaman bölge verip adamlari yardirmayi biliyorsunuz sonuç,-1,-0.9189955592155457
patatesi kadar eski yagda kizartabilirsiniz sorusunu yanitlamis bulundugunuzdan sagolun,-1,-0.8957905769348145
acisiz istedigim ürünler acili göndermistir,1,0.8530431389808655
bir önceki siparise göre geç geldi patatesler soguktu bayat gibiydi kurye asiri yavasti,-1,-0.9991260170936584
hayal kirikligina ugradim hafif geçen sefer müthisti sefer tavuklar pismis patates felaketti yumusak tuzsuz saman gibiydi üzüldüm açikçasi,-1,-0.9992880821228027
soguk buz geldi patatesler beklemekten kurumustu kurye ilgili sorun oldugunu düsünmüyorum normal hizda geldi fakat restoranda bekletilmis belli,-1,-0.9988589882850647
1 saatte geldi parayi belirtmeme ragmen bozuk getirlmedi 40 dk sonra getirildi para üstü saçmaydi ilk böyle bisey yasadim,1,0.705727756023407
biraz hizli gelebilirdi,-1,-0.9206323623657227
ürün elime 1 saatten uzun bir sürede ulasti ayri olarak söyledigim süper boy patates elime ulasmadi ürünler 1 saatten uzun sürede gönderildigi halde buz degildi menü içerisindekiler lezzetliydi yardim merkezine ulastim özür dileyip eksik ürünün tekrar gönderilecegini söylediler,-1,-0.9985712170600891
gerçekten sefer hiz lezzet bakimindan sasirtti demek isi severek yaparsan oluyormus tebrikler tesekkürler,0,0.5083467364311218
ortalama puani düsük notu dikkate aldilar güzeldi tesekkürler,1,0.953676700592041
1 saati gecti urunun gelmesi kovaya kola yanyana oldugundan sogumustu kovadakiler sos vs hicbirsey yoktu kfcye yakismayacak derecede ozensiz hazirlanmisti hamburgerler paket,-1,-0.9993859529495239
lezzeti güzeldi fakat biraz yavas geldi servis ürünlerin hepsini tek torbaya koymalari iyi degildi içeceklerin altinda ezilmislerdi,-1,-0.9857051968574524
güzeldi,1,0.9682750105857849
bütün yürekliligimle söyleyebilirim yedigim iyi kfcydi,1,0.9833032488822937
tavuklar tam pismemisti valla ziyan oldu yazik patates sogan halkasi güzeldi sicak geldi,-1,-0.9987996220588684
soslari ücretli eklememe ragmen eksik gönderilmisti,-1,-0.999029815196991
keski pattisler azcikin iscak çitir olaydi emme ava soguk ondan herhal soguktu zannimca puvani ondan kirdimdi yogusam sizi üsmek istemezdimdi kirmassam yalan söölemis olurdum bene yakismazdi,-1,-0.8903539776802063
iyice bozmussunuz artik,-1,-0.9633642435073853
1 saat 10 dkkada elime ulasti,1,0.7976040244102478
tavuklar soguk geldi hemde çitir degildi,-1,-0.9825655817985535
hiz lezzet iyiydi servis zayifti sogan halkalari tavuk parçalari zaman kondugu kutuya bile konmamisti,-1,-0.9993997812271118
tam 2 saatte geldi buz gibiydi lezzet kötüydü tam bir pismanlik,-1,-0.999094545841217
100 liralik siparise 1 adet sos koymuslar saka,-1,-0.9757208228111267
28 parca kovada 25 adet tavuk cikti lütfen iyi sayin,-1,-0.9969249367713928
sos gelmedi tavuklar sogumustu,-1,-0.994836151599884
porsiyonlari kücuk soguk geldi,-1,-0.997368335723877
soguktu biraz heralde 55 dk geldigi icin felandir d,1,0.998275101184845
hizli sicak getiriyorlar hepsine tsk ederim,-1,-0.9754098057746887
gayet güzeldi zamaninda geldi fakat menü olarak bence kfc menülerine çeki düzen vermeli,-1,-0.7419059872627258
tavuklar pismemis gelmis bilginiz olsn tekrar ulasmaya calistim olmadi ziyan oldu kurye arkadasa tsk ettim cok nazikti,-1,-0.998654305934906
muhtesemdi asiri hili geldi tesekkürler,1,0.9874910712242126
kuryenize verdiginiz pos makinesinin kontrolünü yapmaniz gerekiyor teslimat gelen arkadasin bir suçu yok ilgili müdürleri ekipman kontrolünü yarim yamalak yaptigi elemanlarimiz magdur oluyoruz qr kod ödeme alamayacaksaniz getirmeyin siparisi kardesim biktim ödeme probleminden,-1,-0.9985109567642212
yemek eksiksiz hizli bir sekilde teslim edildi yemegin tadi oldukça güzel sicakligi yerindeydi online kart ödeme yaptigim indirimden faydalanma sansim oldu tesekkürler,1,0.9685227870941162
kadar düsük puani haketmiyorsunuz bir sikinti yok tabi kuryenizin yüzü biraz gülseydi keske,-1,-0.785759687423706
geç soguk geldi kadar özensiz haxirlanmisti,-1,-0.9973745346069336
kredi karti isaretledim nakit tahsil ettiler fis vermediler,-1,-0.9989157915115356
elime ulasmasi konusunda biraz sikintilar yasadim genel olarak personeller iyiydi sorunu hemen çözmeye çalistilar lezzeti gayet güzeldi paketi açtigimda sicakti,1,0.6257416605949402
soguk geldi,-1,-0.9967196583747864
acelesi yok yeter sicak eksiksiz gelsin dememe ragmen 1 saati askin sürede bakin ilik bile degil soguk bir sekilde geldi,-1,-0.9984204769134521
hayatimda yedigim lezzetsiz fastfood olabilir soguk lezzetsiz asla tavsiye etmiyorum gidin çig köfte yiyin bundan fazla lezzet alirsiniz tek iyi hizli gelmesiydi kurye arkadasa tesekkürler,-1,-0.99825119972229
basarili,1,0.9456688165664673
patatseler soguktu,-1,-0.9686765074729919
servis elemani umursamaz davrandi pos çekmiyor beni pesinden yola kadar sürükledi çift kemikli kanat istedik kafalarina göre koymuslar patates kizartmasi berbatti çig hamur gibiydi,-1,-0.9994240999221802
rezalet içindeki marullar renk degistirmis ekmek bayat yemek buz patatesler kendini birakmis aldiginiz para helal etmiyorum,-1,-0.9994990229606628
soguk geldi biaz,-1,-0.9792649745941162
ürünler ufak paket fiata göre pahali resimdeki dehil orta boy degil çocuk menüsü,-1,-0.9978150725364685
patates sogan halkasi 3 gunluk gibiydi tesekkurler,-1,-0.9821612238883972
hafif ilik olmasina ragmen sikintili bir durum yoktu,0,-0.5687282085418701
emeginize saglik,1,0.8889374732971191
adamlar isi ciddiye aliyor pisirmesinden paketlemesine kuryesine kadar hersey dört dörtlük baska firmalara siparis veriyorsn buz geliyor bunlar jet hiziyla sicacik getiriyor,1,0.9979031682014465
coleslaw icin kasik koymamalari cok uzdu,-1,-0.6876315474510193
gayet basariliydi tesekkürler,1,0.9928202033042908
burgerlerde kivircik domates olmamasini özellikle belirttigim halde dikkate alinmamasi kötü son 2 siparisimde aynisi oldu,-1,-0.9990377426147461
fena degil,-1,-0.9879937171936035
55 dk geldi peçete yoktu light kola istedim normal geldi patatesler soguk bayatti ekmek bayatti tesekkürler,-1,-0.9972946643829346
uzun süre bekledikten sonra gelen siparisin eksik soguk olmasi tam tuzu biberi bir siparis verir miyim hayir,-1,-0.9984726905822754
5 tl bedelli gravy sos pakette yoktu yemek sepeti online yardimi aradim gelmeyen ürün para iadesi talep ettim ürün paket fiyatina dahil sadece kurye ürünü gonderebiliriz dediler yemek sepetinin saticinin yanlis beyanina ragmen konuyu geçistirmesi kabul edilemez ürün hala gelmedi,-1,-0.9987841248512268
sube müdürnün geri dönüüsüyle olumsuz olan deneyimim olumlu hale geldi,-1,-0.9730599522590637
80 dk geldi oysaki motorla zorlasan 10 dk yol,-1,-0.9706164002418518
kötü,-1,-0.9987760186195374
patatesleri cok kötüydü soguk geldi,-1,-0.9991561770439148
iyi,1,0.8707313537597656
patateslerin agzini siki siki kapatiyorsunuz kendi sicakligi içinde haslanip gidiyor hiçbir tadi kalmiyor ayrica tuz atilmiyor tuz atin gönderin biscuit zaten yenilecek degil ona tat katacak bir seyler yaparsaniz iyi olur,-1,-0.9983108043670654
kuryenin yürüyerek geldigini düsünüyorum bi an yemegimin gelmeyecegini sandim 1 saatten fazla sürdü gelmesi cidden saçmalik ayrica büyük boy patates dediginiz buysa küçük boyunu düsünemiyorum patates neredeyse yoktu onun disinda bir tek tavuklar iyidi lütfen bunlari dikkate alin,-1,-0.998728334903717
geç geldi soguk geldi,-1,-0.9891135692596436
acili kemiksiz çitir baya iyi servis sirasinda paketler ezilmis oluyor bazen,-1,-0.968779444694519
güzeldi,1,0.9682750105857849
kötü servis,-1,-0.9994703531265259
zaman menü eksik geldi ayni sofrada 2 kisi burgerini yedi 1kisi yemeden bekledi müsteri hiz aradik gönderecegiz dediler 1 saati geçti gelen gidwn yok tuzsuz dedim tuzu basmislar unutup 2 kere mi tuzladilar bilmiyorum öncede sorun yasamistim artik tekrar aiparis vermem,-1,-0.9973769187927246
patatesler vasat üstü bayatti acisiz söyledigimiz hiçbirsey acisiz gelmedi bir kfc mi asla berbat bir yemek geçirdik,-1,-0.9994801878929138
berbat kotu tadi vardi kovadaki tum butlarin buyuklugu kuçuktu ayrica servis geciktigi yemekler soguk geldi,-1,-0.9994555711746216
toplam 4 adet ketçap mayonezi unutmuslardi patayrsler sicak lezzetli degildi,-1,-0.9920579791069031
siparisimden memnun kalmadim öncelikle kuryeniz maskesizdi uyarima ragmen takmadi kolamiz yanlis geldi sekersiz istememisdim su dönemde önemlisi maskesiz kuryeniz olmasi siddetle kiniyorum,-1,-0.9987466335296631
owo,1,0.983253002166748
nasil bir colesaw di miktari tadimkötü maaleaef tavuklar yag içindeydi çocuklugumun kfc leri 87liyim ben anlarsiniz durumu,-1,-0.9913924932479858
parasini verip mayonez istedim bana ketcap yollamissimiz azcik bakin siparise insanlar istiyor para satiosunuz hemde yanlis gonderiyorsunuz yazik,-1,-0.9803062081336975
coca cola normali seçtim zero geldi,-1,-0.9935778975486755
güzeldi,1,0.9682750105857849
yakismadi,-1,-0.9990532398223877
sicak servis zaten lezzet mükemmel,1,0.9864579439163208
ikili eko burger menü söyledik 22 tl idi yetmez toplamda 2 menü geçtik eko paketler kücük olur parmak boyutu kadar sandviç ilk gördük verdigimiz paraya yazik,-1,-0.9992997050285339
hamburgerler iyice kötülemis kemiksiz çitirlar gayet iyi,-1,-0.9843689203262329
patates kizartmasinda sicakliga dair bir belirti yoktu,-1,-0.9933439493179321
siparis geç gelmesine ragmen soguk gelmedi yaninda hediye yollamislardi tesekkürler,-1,-0.9391031861305237
kurye arkadas pos cihazi calismiyor diyip nakit aldi ucreti patatesler soguktu,-1,-0.9969791769981384
siparisin gelmesi 1 saatten uzun sürdü paketleme facia sey üst üsteydi soguk kola ürünler beraber paketlenmisti yemek soguk ötesiydi mikrodalga isitma kabiliyetine güveniyorsan kfc lezzeti günü biraz kurtarabilir bir kaç puani lezzete verdim geri kalan sey kötü keske okusanz,-1,-0.9992907047271729
geç geldi geldiginde buz gibiydi ayrica patatesler hamur gibiydi lezzetsizdi,-1,-0.999119758605957
patates gönderilmedi,-1,-0.9982044100761414
mutlaka birsey unutuluyor soguk geliyor,1,0.6490598320960999
soguk lezzetsizdi,-1,-0.9935784935951233
asagi yukari bir saate geldi posetlerin icinden yarisi içilmis bir damla su cikti içmis nerden gelmis anlayamadik baskasinin artigini yemeklerimizin arasinda gormek hic hos degildi servise 0 olsa 0 verirdim ayrica sicak geldigini soyleyemeyecegim uzun lafin kisasi memnun kalmadik,-1,-0.9956180453300476
yaklasik 55 dakikada elime ulasti patatesler ekmekler buz pismemisti sadece paket servisle çalismaniza ragmen kadar kötü olmayi nasil becerebiliyosunuz anlamiyorum,-1,-0.9988942742347717
yaklasik 90 dakikada geldi buz gibiydi,-1,-0.9881523251533508
kanatlar buz geldi patatesler dün kizartilmis gibiydi hayatimda berbat bir kfc yemedim keske gönderemiyoruz deselerdi oldugu çöp oldu birdaha soylerim subede yerim siparis verecekler bir düsünsün,-1,-0.9991940259933472
patatesleriniz kötü,-1,-0.9989448189735413
patetesi düzelmeniz herekli hamur geldi,-1,-0.9991859197616577
buz gbi lezzetsiz tavuklar,-1,-0.9991275072097778
buz gibiydi buz,-1,-0.8492140173912048
sey harikaydi,1,0.9775144457817078
super boy olarak söylemis oldugum iki menüdeki patateslerin hiçbirini göndermediler patateslerin parasini ödememe ragmen elime ulasmadi önce subede yasamis oldugum bir durumdu zaman sonradan patatesleri getirmislerdi bir siparis vermeyi düsünmüyorum,-1,-0.9978237152099609
berbat hersey eksikti,-1,-0.9982480406761169
menü siparisimde patates gönderilmedi durumu bildirip istememe ragmen yine gönderilmedi ben menü parasi ödedigimle kaldim,-1,-0.9992021322250366
nota dikkat ettiginiz tesekkür ederiz,1,0.9565277099609375
sattiginiz ürünler insana gidiyor kovanin kapagi açik kolo sisesi kovanin içinde biskuit ler kovanin içsnde bugardan islanmis patetesler çig ayip böyle ürün gönderilmez yakismadi,-1,-0.9991784691810608
supppaaa,-1,-0.9928040504455566
onca kfc yedim kadar kötüsünü yemedim kusura bakmayin tat tuz birsey yok,-1,-0.9990834593772888
patates cok kotuydu buz bekletilmis,-1,-0.9993741512298584
iyi,1,0.8707313537597656
yine kfc yine rezalet bir kere siparis verdim buz geldi tavuklar kayis olmustu bir böyle birsey yasanmicak dendi ancak ikinci siparisim aynisi oldu buz gibiydi gerçekten yazik,-1,-0.9993541836738586
jsjs,1,0.9341042637825012
1 tane hamburgeri koymamissiniz ayrica pakette peçete islak mendil vardi,-1,-0.9730191230773926
eksik geldi soguktu,-1,-0.996721625328064
soguk geldi zinger burger küçücüktü tavugu zinger degildi ekoburgerin içindekine benziyordu,-1,-0.9969369173049927
tesekkürler,1,0.9723026752471924
idare eder,1,0.9524274468421936
buz geldi,-1,-0.9984127283096313
karabiberli mayonezli söylememize ragmen seferinde acili gönderiyorsunuz seferinde düsük puan almaya devam edeceksiniz,-1,-0.9960317611694336
gayet hizli lezzetli,1,0.6018936038017273
geç geldi büyük boy patates siparis etmeme ragmen küçük boy geldi memnun kalmadim açikçasi,-1,-0.9995976090431213
maalesef geç geliyor soguk soguk yenilmiyor,1,0.9743693470954895
iyiydi,1,0.819162130355835
1 saatin sonunda tas çig patatesler kupkuru bir ekmege ödeme yaptik diyeyim,-1,-0.9991492629051208
siparis ettigimiz sey fazla tuzluydu,-1,-0.998758852481842
söylenenden kisa sürede sicak bir sekilde geldi,0,-0.5041632652282715
güzeldi sey,1,0.9161608219146729
özellikle notlarda belirtmeme ragmen tavuklarin çift kemikli degil kolanin bir tanesi light idi patatesleri zaten zaman kötüydü yemek soguktu,-1,-0.9965737462043762
50tl lik kova aldim küçük doyurmuyor paraniz varsa zenginseniz alabilirsiniz doyurmuyor pahali,-1,-0.9994712471961975
sürekli soguk geliyor,-1,-0.9953192472457886
hizli geldi sefer yemek idare eser sicakliktaysi neredeyse iliklasmisti yine sükür,-1,-0.9955401420593262
yemegim sogumustu getirdiklerinde tavukta artik yag kizartilmis gibiydi,-1,-0.987908661365509
notlari okumuyor lar,-1,-0.6722878217697144
vaktinde geldi paketteki hersey düzgündü kurye çol nazikti tesekkürler,1,0.861150324344635
tuzluydu,-1,-0.9972970485687256
gayet taze istedigimiz geldi ellerinize saglik,1,0.7014433145523071
kötü,-1,-0.9987760186195374
maalesef hiz iyi degildi süper boy siparise gelen patates kizartmasida komik miktarda azdi açikçasi siparisi geç geliyor itiraz dahi edemiyoruz artik ayda yilda bir kfc siparisi veriyoruz böylelikle kendinizi iyi hatirlatiyorsun sagolun,-1,-0.9882254600524902
